"Cycle","ID","TransID","CRPFilerid","Recipcode","Pacshort","CRPRecipname","Expcode","Amount","Date","City","State","Zip","CmtelD_EF","Candid","Type","Descrip","PG","ElecOther","EntType","Source"
2002,142,"072720014C7598IK","N00000766","RW","Friends of Mike Ferguson","Rely On Your Beliefs Fund","  ",217,"05/09/2001","Washington","DC","20004    ","C00366195","","","","     ","","PAC",""
2002,143,"072720019E2550","N00000766","RW","Friends of Mike Ferguson","Jamestown Associates","  ",1226,"06/06/2001","Princeton","NJ","08540    ","C00366195","","","FILM SHOOT","     ","","",""
2002,144,"072720019E2513","N00000766","RW","Friends of Mike Ferguson","AT&T","01",34,"03/20/2001","Omaha","NE","681032971","C00366195","","","TELEPHONE","     ","","","@W02"
2002,145,"072720019E2514","N00000766","RW","Friends of Mike Ferguson","AT&T","01",299,"03/20/2001","Omaha","NE","681032971","C00366195","","","TELEPHONE","     ","","","@W02"
2002,146,"072720019E2554","N00000766","RW","Friends of Mike Ferguson","Tortilla Coast","99",575,"06/21/2001","Washington","DC","20003    ","C00366195","","","EVENT EXPENSE","     ","","","@W02"
2002,147,"072720019E2533","N00000766","RW","Friends of Mike Ferguson","Postmaster","01",442,"04/26/2001","Red Bank","NJ","07701    ","C00366195","","","POSTAGE","     ","","","@W02"
2002,148,"072720014C7594IK","N00000766","RW","Friends of Mike Ferguson","Conservative Victory Fund","  ",470,"05/01/2001","Washington","DC","20003    ","C00366195","","","","     ","","PAC",""
2002,149,"0108200247E2608","N00000766","RW","Friends of Mike Ferguson","Patton Boggs LLP","01",1830,"07/12/2001","Washington","DC","20037    ","C00366195","","","LEGAL FEES","     ","","","@W02"
2002,150,"0108200247E2650","N00000766","RW","Friends of Mike Ferguson","Chappa Maria","  ",4602,"10/02/2001","Cliffside Park","NJ","07010    ","C00366195","","","FINANCE CONSULTING & EXPENSES","     ","","IND",""
2002,151,"0108200247E2658","N00000766","RW","Friends of Mike Ferguson","Linz Photography","01",468,"10/04/2001","Lakewood","NJ","08701    ","C00366195","","","PHOTOGRAPHY","     ","","","@W02"
2002,152,"0108200247E2621","N00000766","RW","Friends of Mike Ferguson","Hunterdon County Republican Committee","99",1000,"08/15/2001","Flemington","NJ","08822    ","C00366195","","","EVENT EXPENSE","     ","","","@W02"
2002,153,"0108200247E2622","N00000766","RW","Friends of Mike Ferguson","Dell Computer Corporation","01",3836,"08/15/2001","Round Rock","TX","78682    ","C00366195","","","COMPUTERS & EQUIPMENT","     ","","","@W02"
2002,154,"0108200247E2640","N00000766","RW","Friends of Mike Ferguson","Metta Realty","01",1900,"09/19/2001","Union","NJ","07083    ","C00366195","","","RENT","     ","","","@W02"
2002,155,"","N00000766","RW","Friends of Mike Ferguson","Harwood Lowell","10",1000,"12/18/2001","Jersey City","NJ","073064203","         ","","","Refund of Contribution Refund/Overlimit","P    ","","IND","@W02"
2002,157,"072720019E2521","N00000766","RW","Friends of Mike Ferguson","Jersey Sign Company","  ",220,"03/23/2001","Middlesex","NJ","08846    ","C00366195","","","SIGN PRODUCTION","     ","","",""
2002,158,"072720019E2555","N00000766","RW","Friends of Mike Ferguson","The Grand Summit Hotel","99",1305,"06/28/2001","Summit","NJ","07901    ","C00366195","","","EVENT EXPENSE","     ","","","@W02"
2002,159,"072720019E2527","N00000766","RW","Friends of Mike Ferguson","Accurate Word","01",891,"04/20/2001","White Plains","MD","20695    ","C00366195","","","PRINTING","     ","","","@W02"
2002,160,"072720019E2540","N00000766","RW","Friends of Mike Ferguson","Jamestown Associates","  ",16,"05/04/2001","Princeton","NJ","08540    ","C00366195","","","FEDEX CHARGE","     ","","",""
2002,161,"0108200247E2651","N00000766","RW","Friends of Mike Ferguson","Keelen Communications","  ",19797,"10/02/2001","Arlington","VA","22202    ","C00366195","","","FINANCE CONSULTING FEE","     ","","",""
2002,162,"0121200254C8306IK","N00000766","RW","Friends of Mike Ferguson","White Richard","  ",400,"10/25/2001","Washington","DC","20007    ","C00366195","","","","     ","","IND",""
2002,163,"072720019E2518","N00000766","RW","Friends of Mike Ferguson","Jamestown Associates","  ",63,"03/20/2001","Princeton","NJ","08540    ","C00366195","","","PHOTO PROCESSING","     ","","",""
2002,164,"072720019E2543","N00000766","RW","Friends of Mike Ferguson","Chappa Maria","  ",542,"05/24/2001","Cliffside Park","NJ","07010    ","C00366195","","","EXPENSES/FED-EX CHARGES","     ","","IND",""
2002,165,"","N00000766","RW","Friends of Mike Ferguson","Center For American Women & Politics","99",300,"03/23/2001","New Brunswick","NJ","08903    ","C00366195","","","Event Expense","P    ","","","@W02"
2002,166,"","N00000766","RW","Friends of Mike Ferguson","Forbes Randy","11",1000,"05/01/2001","Chesapeake","VA","23320    ","C00366195","","","contribution","P    ","","IND","@W02"
2002,168,"","N00000766","RW","Friends of Mike Ferguson","McManimon & Scotland, LLC","10",500,"06/06/2001","Newark","NJ","07102    ","         ","","","Refund of Contribution Overlimit/Refund ","P    ","","","@W02"
2002,169,"072720019E2523","N00000766","RW","Friends of Mike Ferguson","Keelen Communications","  ",2500,"03/23/2001","Arlington","VA","22202    ","C00366195","","","FINANCE CONSULTING FEE","     ","","",""
2002,170,"072720019E2539","N00000766","RW","Friends of Mike Ferguson","Verizon","01",269,"05/04/2001","Trenton","NJ","086504833","C00366195","","","TELEPHONE","     ","","","@W02"
2002,171,"072720019E2551","N00000766","RW","Friends of Mike Ferguson","Union County Republican Committee","02",200,"06/06/2001","Westfield","NJ","07090    ","C00366195","","","BUS RENTAL","     ","","PTY","@W02"
2002,172,"072720019E2516","N00000766","RW","Friends of Mike Ferguson","Chappa Maria","  ",4289,"03/20/2001","Cliffside Park","NJ","07010    ","C00366195","","","CONSULTING  & EXPENSES","     ","","IND",""
2002,173,"072720019E2509","N00000766","RW","Friends of Mike Ferguson","Verizon","01",108,"03/01/2001","Trenton","NJ","086504833","C00366195","","","TELEPHONE","     ","","","@W02"
2002,174,"072720014C7592IK","N00000766","RW","Friends of Mike Ferguson","Delk Mitch","  ",500,"05/24/2001","Washington","DC","20004    ","C00366195","","","","     ","","IND",""
2002,175,"072720019E2515","N00000766","RW","Friends of Mike Ferguson","Jamestown Associates","01",500,"03/20/2001","Princeton","NJ","08540    ","C00366195","","","OFFICE EQUIPMENT","     ","","","@W02"
2002,176,"NON:B:2116","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","CONSERVATIVE VICTORY FUND","  ",474,"03/08/2001","WASHINGTON","DC","20003    ","         ","","","INVITATION FOR FUNDRAISER","P2002","","COM","@W02"
2002,177,"EXP:B:2120","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","EMPLOYMENT DEVELOPMENT DEPARTMENT","  ",383,"01/29/2001","LOS ANGELES","CA","900540567","         ","","001","EMPLOYMENT INSURANCE","     ","","ORG",""
2002,178,"EXP:B:2097","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","EMPLOYMENT DEVELOPMENT DEPARTMENT","01",305,"04/30/2001","LOS ANGELES","CA","900540567","         ","","001","TAXES","     ","","ORG","@W02"
2002,179,"EXP:B:2101","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","FRONTIER CREATIONS, LLC","01",135,"05/07/2001","LAS VEGAS","NV","89128    ","         ","","001","WEBSITE","     ","","ORG","@W02"
2002,180,"EXP:B:2027","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","HON. DANA ROHRABACHER","  ",128,"04/04/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","CAMPAIGN EVENT","     ","","IND",""
2002,181,"EXP:B:2115","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","HON. DANA ROHRABACHER","01",1020,"05/08/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","POSTAGE","     ","","IND","@W02"
2002,182,"EXP:B:2110","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","HON. DANA ROHRABACHER","01",1700,"05/08/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","POSTAGE","     ","","IND","@W02"
2002,183,"EXP:B:2140","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","JET PRINTERS","  ",1321,"06/01/2001","GARDEN GROVE","CA","92840    ","         ","","001","FUNDRAISING","     ","","ORG","@W02"
2002,184,"EXP:B:1935","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","LOPEZ & JACKSON","99",285,"02/08/2001","SANTA MONICA","CA","90401    ","         ","","001","PROFESSIONAL SERVICES","     ","","ORG","@W02"
2002,185,"EXP:B:2137","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","LOPEZ & JACKSON","99",165,"06/01/2001","SANTA MONICA","CA","90401    ","         ","","001","PROFESSIONAL SERVICES","     ","","ORG","@W02"
2002,186,"EXP:B:2139","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","LOPEZ & JACKSON","99",25,"06/01/2001","SANTA MONICA","CA","90401    ","         ","","001","PROFESSIONAL SERVICES","     ","","ORG","@W02"
2002,187,"EXP:B:1924","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"01/09/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN REPORTING","     ","","ORG","@W02"
2002,188,"EXP:B:2086","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"02/05/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN REPORTING","     ","","ORG","@W02"
2002,189,"EXP:B:1936","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",31,"02/09/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN REPORTING","     ","","ORG","@W02"
2002,190,"EXP:B:1940","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"03/01/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN REPORTING","     ","","ORG","@W02"
2002,191,"EXP:B:1941","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",37,"03/13/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN REPORTING","     ","","ORG","@W02"
2002,192,"EXP:B:1982","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",22,"03/20/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN REPORTING","     ","","ORG","@W02"
2002,193,"EXP:B:2026","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"04/04/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN REPORTING","     ","","ORG","@W02"
2002,195,"EXP:B:2138","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"06/01/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN SERVICES","     ","","ORG","@W02"
2002,196,"EXP:B:2315","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","ROHRABACHER RHONDA J.","01",1142,"09/13/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","PAYROLL EXPENSE","     ","","IND","@W02"
2002,197,"EXP:B:2332","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","ROHRABACHER RHONDA J.","01",1142,"10/15/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","PAYROLL EXPENSE","     ","","IND","@W02"
2002,198,"EXP:B:2326","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","LOPEZ & JACKSON","01",82,"10/09/2001","SANTA MONICA","CA","90401    ","         ","","001","PAYROLL SERVICES","     ","","ORG","@W02"
2002,199,"EXP:B:2401","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","LOPEZ & JACKSON","01",31,"12/13/2001","SANTA MONICA","CA","90401    ","         ","","001","PAYROLL SERVICES","     ","","ORG","@W02"
2002,200,"EXP:B:2225","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",619,"07/02/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN SERVICES","     ","","ORG","@W02"
2002,201,"EXP:B:2277","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"08/01/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN SERVICES","     ","","ORG","@W02"
2002,202,"EXP:B:2307","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",77,"09/04/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN SERVICES","     ","","ORG","@W02"
2002,203,"EXP:B:2308","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"09/04/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN SERVICES","     ","","ORG","@W02"
2002,204,"EXP:B:2324","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"10/01/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN SERVICES","     ","","ORG","@W02"
2002,205,"EXP:B:2329","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",17,"10/12/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN SERVICES","     ","","ORG","@W02"
2002,206,"EXP:B:2335","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","REED & DAVIDSON, LLP","01",550,"11/01/2001","LOS ANGELES","CA","90071    ","         ","","001","LEGAL/CAMPAIGN SERVICES","     ","","ORG","@W02"
2002,208,"EXP:B:2236","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","ROHRABACHER RHONDA J.","01",1142,"07/12/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","PAYROLL EXPENSE","     ","","IND","@W02"
2002,209,"EXP:B:2275","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","ROHRABACHER RHONDA J.","01",1142,"07/30/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","PAYROLL EXPENSE","     ","","IND","@W02"
2002,210,"EXP:B:2283","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","ROHRABACHER RHONDA J.","01",1142,"08/14/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","PAYROLL EXPENSE","     ","","IND","@W02"
2002,211,"EXP:B:2305","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","ROHRABACHER RHONDA J.","01",1142,"08/30/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","PAYROLL EXPENSE","     ","","IND","@W02"
2002,212,"EXP:B:2284","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","01",820,"08/14/2001","LOS ANGELES","CA","90071    ","         ","","001","PAYROLL TAX","     ","","ORG","@W02"
2002,213,"EXP:B:2320","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","01",820,"09/19/2001","LOS ANGELES","CA","90071    ","         ","","001","PAYROLL TAX","     ","","ORG","@W02"
2002,214,"EXP:B:2328","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","01",820,"10/11/2001","LOS ANGELES","CA","90071    ","         ","","001","PAYROLL TAX","     ","","ORG","@W02"
2002,215,"EXP:B:2338","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","01",820,"11/13/2001","LOS ANGELES","CA","90071    ","         ","","001","PAYROLL TAX","     ","","ORG","@W02"
2002,216,"","C00343582","DP","Democratic Leader's Victory Fund 2000","Joyce A. Aboussie","01",2623,"02/28/2001","Saint Louis","MO","63129    ","         ","","","Operating Expenditure Payroll","     ","","","@W02"
2002,217,"","C00343582","DP","Democratic Leader's Victory Fund 2000","Bank of America","01",1437,"02/28/2001","Saint Louis","MO","63179    ","         ","","","Operating Expenditure Payroll Tax","     ","","","@W02"
2002,218,"","C00343582","DP","Democratic Leader's Victory Fund 2000","Bell Atlantic","  ",2449,"02/20/2001","Baltimore","MD","21265    ","         ","","","Operating Expenditure Long Distance","     ","","",""
2002,219,"","C00343582","DP","Democratic Leader's Victory Fund 2000","IOS Capital","01",363,"02/20/2001","Macon","GA","31208    ","         ","","","Operating Expenditure Office Supplies","     ","","","@W02"
2002,220,"EXP:B:1923","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","01",835,"01/03/2001","LOS ANGELES","CA","90071    ","         ","","001","PAYROLL TAX","     ","","ORG","@W02"
2002,221,"EXP:B:1934","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","01",841,"02/08/2001","LOS ANGELES","CA","90071    ","         ","","001","PAYROLL TAX","     ","","ORG","@W02"
2002,222,"EXP:B:1943","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","01",841,"03/14/2001","LOS ANGELES","CA","90071    ","         ","","001","PAYROLL TAX","     ","","ORG","@W02"
2002,223,"EXP:B:2062","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","  ",5,"03/27/2001","LOS ANGELES","CA","90071    ","         ","","001","RETURNED FEE","     ","","ORG",""
2002,224,"EXP:B:2098","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","BANK OF AMERICA","01",841,"04/30/2001","LOS ANGELES","CA","90071    ","         ","","001","PAYROLL TAX","     ","","ORG","@W02"
2002,226,"NON:B:2622","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","CONSERVATIVE VICTORY FUND","  ",470,"05/24/2001","WASHINGTON","DC","20003    ","         ","","","FUNDRAISING EVENT","P2002","","COM","@W02"
2002,227,"EXP:B:2095","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","EMPLOYMENT DEVELOPMENT DEPARTMENT","  ",491,"04/30/2001","LOS ANGELES","CA","900540567","         ","","001","EMPLOYMENT INSURANCE","     ","","ORG",""
2002,228,"EXP:B:1930","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","FRONTIER CREATIONS, LLC","01",90,"02/08/2001","LAS VEGAS","NV","89128    ","         ","","001","WEBSITE","     ","","ORG","@W02"
2002,229,"EXP:B:2028","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","HARTCO STRATEGIES","  ",2444,"04/04/2001","WASHINGTON","DC","20003    ","         ","","001","FUNDRAISING","     ","","ORG","@W02"
2002,230,"EXP:B:2114","N00007151","RW","Cmte to Re-Elect Dana Rohrabacher","HON. DANA ROHRABACHER","  ",114,"05/08/2001","HUNTINGTON BEACH","CA","92648    ","         ","","001","LASER LABELS","     ","","IND",""
